case_id,court_id,judge_id,case_type_id,filing_date,resolution_date,case_status,duration_days,hearings_count
456,46,13,3,2024-11-19,2025-03-22,Resolved,123.0,4
457,26,58,3,2021-06-14,,Pending,,3
458,21,71,3,2025-10-12,,Pending,,5
459,12,49,5,2023-12-29,2024-04-23,Resolved,116.0,2
460,41,61,2,2022-10-11,2022-10-14,Resolved,3.0,6
461,10,81,3,2025-12-23,,Pending,,1
462,43,78,5,2025-11-22,2026-07-09,Resolved,229.0,8
463,48,26,2,2024-06-18,2024-10-19,Resolved,123.0,1
464,20,62,3,2024-07-16,,Pending,,1
465,50,75,4,2022-08-12,2022-10-08,Archived,57.0,5
466,19,41,2,2025-03-10,2025-07-31,Resolved,143.0,1
467,20,73,4,2021-07-21,,Pending,,2
468,30,29,3,2024-12-12,,Pending,,5
469,20,50,4,2023-06-28,2023-08-03,Resolved,36.0,4
470,19,99,1,2022-09-06,2023-01-13,Archived,129.0,4
471,11,13,3,2021-04-05,2021-07-16,Resolved,102.0,2
472,1,47,1,2021-04-25,2021-10-28,Resolved,186.0,2
473,19,86,4,2023-02-07,2023-07-03,Resolved,146.0,4
474,24,66,2,2022-05-16,2022-05-19,Resolved,3.0,4
475,22,85,5,2024-03-05,,Pending,,5
476,3,42,1,2022-01-04,2022-07-07,Resolved,184.0,4
477,35,51,2,2021-06-11,2021-10-20,Resolved,131.0,3
478,41,80,3,2023-02-23,2023-06-28,Resolved,125.0,2
479,42,21,2,2022-05-09,2022-06-29,Resolved,51.0,1
480,12,85,5,2024-04-09,2024-10-02,Resolved,176.0,6
481,30,64,2,2023-08-03,2024-01-20,Resolved,170.0,2
482,42,77,3,2023-07-31,2024-01-05,Resolved,158.0,6
483,50,61,2,2021-01-20,,Pending,,3
484,18,71,1,2023-08-11,2023-09-07,Archived,27.0,4
485,8,65,5,2024-10-19,2025-07-07,Resolved,261.0,1
486,47,79,5,2021-06-01,2022-02-05,Resolved,249.0,1
487,34,18,2,2022-12-09,2023-05-10,Archived,152.0,5
488,14,65,4,2022-09-05,2023-05-14,Resolved,251.0,1
489,38,54,5,2023-05-19,,Pending,,2
490,14,33,4,2023-07-25,,Pending,,1
491,43,33,4,2022-02-12,2022-06-27,Archived,135.0,7
492,40,66,1,2025-10-14,2026-02-13,Resolved,122.0,7
493,7,95,1,2022-05-01,2022-06-15,Resolved,45.0,6
494,19,69,3,2023-01-06,2023-05-21,Resolved,135.0,6
495,37,25,4,2024-12-03,2025-02-02,Resolved,61.0,1
496,2,87,5,2025-08-27,,Pending,,4
497,28,28,3,2022-07-17,2022-12-29,Resolved,165.0,2
498,33,45,4,2025-11-07,,Pending,,4
499,21,59,4,2025-03-06,2025-09-18,Archived,196.0,1
500,36,30,4,2024-05-26,,Pending,,2
501,36,42,3,2025-09-02,2026-01-30,Archived,150.0,1
502,30,71,1,2022-08-10,,Pending,,5
503,10,42,3,2022-04-17,2022-05-13,Resolved,26.0,5
504,13,26,3,2022-12-23,2023-01-11,Resolved,19.0,6
505,48,52,5,2022-01-25,2022-07-20,Resolved,176.0,4
506,39,83,2,2024-10-20,,Pending,,1
507,23,89,3,2025-04-21,,Pending,,5
508,46,82,3,2025-09-13,2025-12-10,Resolved,88.0,1
509,49,20,3,2021-07-18,2021-10-26,Archived,100.0,6
510,44,49,2,2024-08-16,2024-11-30,Resolved,106.0,4
511,30,56,1,2025-06-04,2025-10-27,Resolved,145.0,4
512,39,16,4,2024-04-01,2024-06-22,Resolved,82.0,6
513,14,93,1,2021-09-27,2022-02-10,Resolved,136.0,1
514,33,30,1,2022-08-28,2023-03-30,Resolved,214.0,1
515,6,48,1,2023-05-01,2023-08-13,Resolved,104.0,2
516,33,64,4,2021-09-28,,Pending,,5
517,21,50,2,2025-11-30,2026-06-14,Archived,196.0,3
518,48,96,3,2023-12-24,2024-05-28,Resolved,156.0,3
519,6,34,1,2022-07-13,,Pending,,2
520,28,75,3,2022-06-11,2022-09-23,Archived,104.0,4
521,33,42,2,2023-09-14,2023-11-11,Archived,58.0,3
522,28,31,4,2022-08-28,,Pending,,6
523,46,72,2,2022-11-25,,Pending,,5
524,44,88,1,2023-08-18,2023-12-09,Archived,113.0,4
525,39,96,2,2021-10-16,,Pending,,5
526,25,89,2,2022-04-08,,Pending,,2
527,45,62,2,2025-01-23,,Pending,,5
528,37,69,1,2023-03-25,2023-04-25,Archived,31.0,2
529,21,100,2,2025-07-06,2025-09-03,Resolved,59.0,4
530,47,15,3,2021-07-04,,Pending,,2
531,19,3,2,2021-01-29,2021-05-27,Resolved,118.0,6
532,45,42,3,2021-09-11,2022-04-16,Resolved,217.0,1
533,36,35,2,2024-10-09,,Pending,,3
534,24,42,5,2022-06-21,2022-12-26,Resolved,188.0,4
535,15,22,3,2025-08-12,2026-01-01,Resolved,142.0,5
536,25,36,3,2023-01-31,2023-09-07,Resolved,219.0,5
537,42,74,3,2022-04-24,2022-11-01,Resolved,191.0,6
538,16,16,1,2024-06-22,,Pending,,2
539,37,18,5,2024-02-24,2024-05-10,Resolved,76.0,3
540,3,87,5,2024-06-03,2024-07-29,Resolved,56.0,1
541,9,12,5,2021-05-10,2021-10-06,Resolved,149.0,3
542,5,36,5,2023-08-09,2023-09-15,Archived,37.0,3
543,28,40,3,2022-09-11,2022-10-26,Resolved,45.0,4
544,17,73,2,2021-08-27,2021-10-01,Resolved,35.0,4
545,44,20,3,2021-03-18,2021-07-18,Resolved,122.0,1
546,36,40,1,2023-10-06,2023-11-07,Resolved,32.0,4
547,1,100,1,2022-04-26,,Pending,,5
548,9,71,4,2021-10-05,2022-02-14,Resolved,132.0,6
549,17,53,1,2023-01-30,,Pending,,7
550,23,99,1,2025-03-02,,Pending,,1
551,36,11,4,2024-01-12,2024-10-15,Resolved,277.0,2
552,44,8,4,2025-03-01,,Pending,,5
553,36,83,1,2025-12-19,2026-04-06,Resolved,108.0,3
554,15,38,1,2021-07-22,,Pending,,1
555,33,39,3,2024-06-14,2024-11-25,Resolved,164.0,5
556,20,69,1,2022-07-27,2022-09-26,Resolved,61.0,4
557,34,49,2,2023-01-29,2023-04-03,Resolved,64.0,5
558,34,27,3,2023-06-30,2024-01-13,Archived,197.0,1
559,45,20,1,2025-10-18,2025-12-01,Resolved,44.0,1
560,4,62,3,2024-11-05,2025-05-02,Resolved,178.0,3
561,42,87,3,2024-08-13,2025-01-18,Resolved,158.0,8
562,37,42,4,2023-03-27,2023-07-04,Resolved,99.0,4
563,48,34,5,2021-09-08,2021-10-31,Archived,53.0,2
564,7,66,1,2025-08-15,2026-02-05,Resolved,174.0,1
565,33,75,1,2024-09-19,2024-10-25,Resolved,36.0,3
566,6,66,5,2024-08-02,2024-11-26,Resolved,116.0,3
567,35,2,1,2021-02-13,2021-05-17,Resolved,93.0,7
568,28,90,4,2022-11-15,2023-01-23,Resolved,69.0,5
569,40,93,3,2021-09-15,,Pending,,3
570,17,77,2,2022-02-25,2022-02-26,Resolved,1.0,2
571,21,71,3,2025-04-17,2025-11-01,Resolved,198.0,1
572,5,22,1,2024-04-15,2024-10-24,Resolved,192.0,4
573,27,39,1,2025-11-17,2026-06-08,Resolved,203.0,3
574,20,75,2,2025-05-05,2025-10-08,Resolved,156.0,2
575,29,30,5,2024-05-05,2024-12-21,Resolved,230.0,1
576,38,69,2,2025-10-25,2026-05-10,Archived,197.0,1
577,21,81,5,2021-09-24,2022-01-22,Resolved,120.0,2
578,6,57,5,2025-06-24,2025-11-23,Resolved,152.0,1
579,10,7,3,2024-09-15,,Pending,,3
580,38,87,2,2021-09-27,2021-12-09,Resolved,73.0,2
581,26,19,2,2025-06-06,,Pending,,5
582,18,22,2,2024-04-20,2024-09-22,Resolved,155.0,5
583,27,76,5,2021-12-23,2022-03-16,Resolved,83.0,5
584,22,66,5,2021-09-17,,Pending,,7
585,33,82,4,2023-12-14,2024-04-11,Resolved,119.0,3
586,7,73,1,2021-05-11,2021-11-11,Resolved,184.0,3
587,4,63,2,2025-05-13,2025-09-09,Resolved,119.0,3
588,15,6,3,2024-04-30,2024-09-04,Resolved,127.0,6
589,7,75,5,2023-10-29,2023-10-30,Resolved,1.0,5
590,24,70,1,2024-06-13,2024-09-07,Resolved,86.0,2
591,23,66,3,2025-05-24,2025-08-19,Archived,87.0,3
592,49,76,2,2024-09-11,2024-12-13,Resolved,93.0,8
593,49,18,4,2023-07-28,2023-12-18,Resolved,143.0,5
594,12,51,4,2021-03-05,2021-09-02,Resolved,181.0,1
595,25,76,1,2023-09-08,,Pending,,4
596,35,89,5,2023-05-24,,Pending,,7
597,34,44,4,2023-10-02,,Pending,,7
598,40,51,4,2023-06-28,2023-07-06,Resolved,8.0,5
599,13,67,5,2021-06-15,2022-01-17,Resolved,216.0,1
600,32,13,5,2021-10-31,2022-03-05,Resolved,125.0,1
601,34,37,2,2022-07-18,2022-11-25,Resolved,130.0,6
602,33,29,2,2024-04-13,2024-11-02,Resolved,203.0,6
603,34,95,2,2022-10-28,2023-04-04,Resolved,158.0,4
604,22,16,5,2024-05-08,2024-09-17,Resolved,132.0,2
605,50,54,1,2023-07-19,2024-02-01,Resolved,197.0,6
606,34,61,5,2023-06-01,2024-01-16,Resolved,229.0,1
607,7,39,4,2024-12-08,2025-04-03,Resolved,116.0,1
608,35,13,3,2024-09-02,,Pending,,5
609,3,72,2,2025-04-24,2025-08-03,Resolved,101.0,3
610,21,4,4,2025-11-08,2026-02-16,Resolved,100.0,1
611,13,18,5,2023-07-14,,Pending,,5
612,32,56,4,2023-04-28,2023-09-26,Resolved,151.0,5
613,49,33,3,2023-07-18,2023-07-20,Resolved,2.0,1
614,40,52,3,2025-02-03,2025-07-31,Resolved,178.0,1
615,19,70,1,2023-05-25,2023-10-16,Resolved,144.0,5
616,45,48,1,2022-06-07,2022-12-06,Resolved,182.0,5
617,19,100,4,2021-11-09,,Pending,,5
618,1,32,1,2023-08-30,2024-02-08,Resolved,162.0,1
619,31,56,3,2025-08-31,2025-12-04,Resolved,95.0,2
620,48,84,4,2023-06-04,2023-09-17,Resolved,105.0,8
621,19,96,5,2025-02-22,2025-05-14,Resolved,81.0,2
622,42,8,5,2021-09-24,2022-01-25,Resolved,123.0,1
623,17,4,1,2024-04-16,2024-08-14,Archived,120.0,3
624,35,89,4,2024-02-25,2024-07-17,Resolved,143.0,3
625,28,76,5,2021-09-08,2021-10-21,Resolved,43.0,1
626,15,63,1,2025-11-25,,Pending,,2
627,3,39,3,2025-03-17,2025-05-14,Resolved,58.0,2
628,19,65,2,2025-01-16,2025-03-28,Resolved,71.0,2
629,26,71,3,2022-08-13,2022-11-21,Resolved,100.0,5
630,42,66,4,2022-12-22,2023-06-29,Resolved,189.0,3
631,31,59,4,2023-11-06,2024-07-09,Resolved,246.0,5
632,49,87,2,2024-09-06,2025-02-18,Resolved,165.0,3
633,6,24,2,2025-10-02,2026-02-25,Resolved,146.0,4
634,26,48,3,2025-09-28,2026-01-09,Resolved,103.0,6
635,24,28,5,2021-08-24,,Pending,,6
636,23,13,5,2024-03-21,2024-06-24,Resolved,95.0,4
637,8,16,3,2023-05-29,,Pending,,1
638,47,25,3,2025-04-21,,Pending,,5
639,21,38,4,2024-06-10,,Pending,,1
640,18,36,1,2024-02-15,2024-05-07,Resolved,82.0,4
641,1,11,1,2024-09-09,,Pending,,5
642,12,5,2,2022-07-02,2023-03-05,Resolved,246.0,3
643,15,18,1,2022-07-14,,Pending,,1
644,16,32,3,2022-09-25,2022-11-17,Archived,53.0,6
645,25,26,1,2022-12-20,2023-02-09,Resolved,51.0,3
646,30,23,4,2025-11-17,2026-04-03,Resolved,137.0,3
647,39,79,3,2024-09-08,2025-03-29,Resolved,202.0,8
648,34,26,4,2021-10-18,,Pending,,2
649,16,99,3,2021-03-04,2021-05-30,Resolved,87.0,2
650,28,2,2,2023-12-23,2024-05-25,Resolved,154.0,1
651,4,40,3,2023-05-10,2023-08-21,Resolved,103.0,3
652,44,93,2,2021-11-19,2022-06-06,Resolved,199.0,3
653,12,25,5,2025-01-17,2025-03-20,Resolved,62.0,3
654,10,78,1,2024-03-08,2024-06-22,Resolved,106.0,4
655,27,96,5,2025-12-15,2026-07-30,Resolved,227.0,5
656,45,61,1,2021-11-19,,Pending,,5
657,23,41,1,2021-04-12,,Pending,,3
658,15,71,3,2022-07-12,2023-01-04,Resolved,176.0,6
659,22,73,3,2023-05-19,2023-07-01,Resolved,43.0,3
660,14,28,2,2023-06-25,2024-01-07,Resolved,196.0,4
661,19,73,1,2022-03-18,,Pending,,5
662,49,75,5,2021-08-22,2021-08-23,Resolved,1.0,6
663,7,47,5,2021-08-16,2021-11-15,Resolved,91.0,5
664,39,85,4,2024-10-21,2025-03-10,Resolved,140.0,5
665,35,5,5,2023-12-16,,Pending,,2
666,18,91,3,2021-04-04,2021-07-05,Resolved,92.0,3
667,50,6,2,2024-05-12,2024-06-21,Resolved,40.0,2
668,40,91,4,2022-02-23,2022-07-14,Resolved,141.0,3
669,15,4,2,2022-03-09,,Pending,,5
670,42,56,4,2025-04-15,2025-10-12,Resolved,180.0,2
671,44,86,3,2022-11-03,2023-04-16,Resolved,164.0,9
672,20,93,4,2023-10-16,,Pending,,4
673,49,35,2,2021-12-26,2022-05-14,Resolved,139.0,5
674,47,5,4,2023-12-27,,Pending,,2
675,15,79,2,2023-10-22,2023-10-23,Resolved,1.0,2
676,32,7,4,2024-09-30,,Pending,,4
677,34,13,3,2021-05-28,2021-09-06,Resolved,101.0,6
678,6,6,5,2025-02-28,2025-07-11,Resolved,133.0,2
679,8,41,5,2021-02-08,2021-06-21,Resolved,133.0,2
680,12,4,1,2021-06-09,,Pending,,8
681,19,2,4,2024-03-25,2024-07-27,Resolved,124.0,1
682,2,87,2,2023-04-09,,Pending,,4
683,14,5,2,2023-05-06,2023-07-04,Resolved,59.0,6
684,33,23,4,2023-04-10,2023-10-16,Resolved,189.0,4
685,6,78,1,2022-10-28,2023-04-10,Resolved,164.0,3
686,18,89,3,2024-06-19,2024-10-30,Resolved,133.0,3
687,18,31,3,2024-11-13,2025-03-05,Archived,112.0,7
688,37,66,4,2021-06-30,2021-10-02,Resolved,94.0,1
689,25,78,4,2021-08-05,2021-12-28,Resolved,145.0,2
690,28,43,2,2024-04-21,2024-07-13,Resolved,83.0,4
691,36,75,2,2021-06-11,2021-11-10,Resolved,152.0,6
692,9,20,3,2022-09-28,,Pending,,1
693,9,14,5,2022-03-30,2022-09-17,Resolved,171.0,2
694,7,80,3,2021-12-11,2022-03-16,Resolved,95.0,2
695,35,80,5,2024-07-20,2024-12-01,Resolved,134.0,6
696,22,35,5,2023-11-11,2024-03-25,Resolved,135.0,3
697,18,36,3,2025-05-09,2025-11-17,Resolved,192.0,4
698,10,42,1,2025-01-29,2025-08-17,Archived,200.0,4
699,39,98,5,2024-08-14,,Pending,,4
700,29,88,2,2022-04-29,2022-06-23,Resolved,55.0,2
701,31,51,5,2022-06-09,2022-11-04,Resolved,148.0,3
702,40,10,2,2024-05-18,2024-06-16,Resolved,29.0,1
703,16,4,2,2025-04-04,,Pending,,8
704,22,60,1,2021-12-29,2022-03-26,Archived,87.0,7
705,17,99,2,2024-07-10,2024-12-08,Resolved,151.0,2
706,20,16,1,2025-03-26,2025-06-16,Resolved,82.0,1
707,19,57,4,2024-04-01,2024-10-17,Resolved,199.0,2
708,14,30,5,2025-12-12,2026-03-17,Resolved,95.0,2
709,9,17,2,2024-07-25,2025-01-11,Archived,170.0,6
710,9,69,4,2022-10-24,,Pending,,5
711,35,66,1,2024-07-08,2024-09-22,Resolved,76.0,2
712,42,25,5,2023-06-20,2023-10-09,Resolved,111.0,2
713,16,43,4,2023-06-25,2023-10-18,Resolved,115.0,5
714,15,73,1,2025-06-19,2025-11-25,Resolved,159.0,2
715,29,26,4,2021-04-26,2021-04-27,Resolved,1.0,6
716,2,97,2,2021-06-01,2021-08-02,Resolved,62.0,6
717,35,3,5,2023-07-15,2023-09-20,Resolved,67.0,2
718,49,91,5,2023-01-26,,Pending,,6
719,22,34,5,2021-06-07,2021-09-07,Resolved,92.0,1
720,34,74,1,2025-10-18,2026-03-27,Resolved,160.0,2
721,27,88,5,2024-05-01,2024-09-03,Resolved,125.0,6
722,3,20,4,2023-08-06,2023-12-03,Resolved,119.0,3
723,49,95,3,2025-06-10,,Pending,,1
724,33,22,2,2021-03-26,2021-10-07,Resolved,195.0,8
725,37,42,1,2025-07-17,2025-11-19,Resolved,125.0,4
726,29,17,2,2022-01-21,2022-07-16,Resolved,176.0,2
727,1,4,1,2023-09-02,2023-11-30,Resolved,89.0,2
728,33,7,3,2021-05-07,2021-10-30,Resolved,176.0,1
729,49,44,4,2025-07-19,,Pending,,1
730,3,92,3,2022-12-05,2023-06-18,Archived,195.0,9
731,47,39,5,2021-06-22,2021-10-25,Resolved,125.0,3
732,31,94,2,2021-12-20,2022-04-12,Resolved,113.0,8
733,9,89,1,2024-12-20,2025-04-30,Resolved,131.0,3
734,21,83,3,2023-06-19,2024-01-14,Resolved,209.0,4
735,46,66,5,2024-06-02,2024-09-26,Resolved,116.0,5
736,21,41,1,2023-02-03,2023-05-10,Archived,96.0,2
737,44,60,2,2023-03-05,2023-09-16,Resolved,195.0,6
738,5,26,5,2022-11-24,,Pending,,4
739,48,13,5,2021-04-18,,Pending,,3
740,15,32,4,2024-08-18,2024-09-12,Resolved,25.0,2
741,24,54,1,2022-11-07,2023-05-22,Resolved,196.0,3
742,15,24,1,2024-10-21,2025-02-27,Resolved,129.0,4
743,43,5,5,2022-06-01,,Pending,,4
744,20,39,2,2024-09-06,2024-12-25,Archived,110.0,8
745,10,42,3,2024-05-19,,Pending,,7
746,15,49,5,2022-11-14,2022-12-07,Resolved,23.0,1
747,41,25,1,2024-09-21,2025-03-03,Resolved,163.0,2
748,30,69,4,2022-12-18,2023-03-13,Resolved,85.0,4
749,16,41,3,2024-09-05,,Pending,,3
750,10,31,1,2023-03-14,2023-07-30,Resolved,138.0,1
751,44,67,4,2024-12-22,2025-03-19,Archived,87.0,3
752,2,46,5,2022-09-27,2023-02-23,Resolved,149.0,5
753,48,60,2,2024-08-10,,Pending,,4
754,7,3,4,2025-07-24,2025-11-06,Resolved,105.0,1
755,6,64,5,2024-12-10,,Pending,,2
756,36,95,1,2025-02-22,2025-03-30,Archived,36.0,7
757,26,64,5,2023-12-15,2024-03-08,Resolved,84.0,4
758,18,78,4,2024-10-05,2025-03-07,Resolved,153.0,1
759,43,44,2,2023-01-12,2023-04-02,Resolved,80.0,2
760,7,2,1,2022-09-25,2023-03-15,Resolved,171.0,4
761,19,75,4,2022-03-15,2022-07-25,Resolved,132.0,3
762,28,31,4,2025-04-19,2025-04-20,Resolved,1.0,3
763,44,40,3,2022-04-09,2022-10-07,Archived,181.0,4
764,11,6,5,2021-11-14,2022-02-19,Resolved,97.0,1
765,38,50,2,2025-09-26,,Pending,,7
766,42,41,4,2023-11-06,,Pending,,5
767,28,15,4,2025-09-07,,Pending,,4
768,45,96,5,2023-12-15,2024-01-20,Resolved,36.0,5
769,11,55,2,2022-11-21,,Pending,,4
770,17,97,3,2024-06-19,2024-09-08,Resolved,81.0,5
771,29,76,3,2023-02-11,2023-06-04,Resolved,113.0,6
772,19,61,5,2022-01-06,,Pending,,5
773,23,8,1,2025-04-29,2025-08-07,Resolved,100.0,5
774,17,82,4,2021-12-06,,Pending,,3
775,46,14,2,2021-03-31,2021-07-28,Resolved,119.0,4
776,10,20,5,2024-10-17,,Pending,,5
777,32,56,2,2023-06-29,2023-09-04,Resolved,67.0,4
778,33,56,4,2025-03-21,,Pending,,4
779,22,8,1,2023-07-09,2024-01-06,Resolved,181.0,4
780,46,96,5,2022-05-05,2022-07-12,Resolved,68.0,6
781,30,40,4,2025-07-15,,Pending,,5
782,3,60,2,2025-09-07,2026-01-27,Resolved,142.0,4
783,29,15,2,2024-10-21,2025-03-16,Archived,146.0,1
784,39,15,4,2023-06-22,2023-11-28,Resolved,159.0,3
785,11,73,3,2022-08-01,,Pending,,2
786,6,56,2,2023-10-27,2024-04-05,Resolved,161.0,1
787,29,80,3,2021-11-28,,Pending,,5
788,46,81,2,2025-06-29,2025-06-30,Resolved,1.0,5
789,24,51,5,2025-11-23,2026-05-17,Resolved,175.0,4
790,28,26,4,2024-08-06,2025-03-23,Resolved,229.0,2
791,41,41,4,2023-01-31,2023-06-28,Resolved,148.0,2
792,7,88,4,2021-07-30,,Pending,,1
793,22,5,3,2023-11-23,,Pending,,2
794,26,24,5,2022-08-07,2022-12-22,Resolved,137.0,5
795,29,70,5,2021-11-25,2022-04-28,Resolved,154.0,6
796,41,58,4,2023-11-18,2024-06-18,Resolved,213.0,1
797,30,56,1,2023-06-15,2023-09-13,Resolved,90.0,6
798,18,25,3,2022-03-31,,Pending,,6
799,4,55,4,2025-12-17,2026-04-01,Resolved,105.0,3
800,41,52,3,2021-02-24,2021-08-06,Resolved,163.0,5
801,16,31,2,2023-03-23,2023-03-24,Resolved,1.0,1
802,38,6,3,2022-04-28,2022-10-09,Resolved,164.0,1
803,35,20,3,2021-06-17,2021-07-20,Resolved,33.0,5
804,12,88,5,2021-02-27,2021-05-15,Resolved,77.0,4
805,13,73,3,2021-07-22,,Pending,,6
806,48,45,5,2024-08-24,2025-01-05,Resolved,134.0,6
807,2,60,3,2021-10-27,2022-03-02,Resolved,126.0,7
808,10,28,3,2022-08-11,2023-06-06,Archived,299.0,2
809,13,42,3,2023-08-26,,Pending,,3
810,22,86,3,2021-10-12,,Pending,,6
811,8,60,3,2023-08-19,2024-02-17,Resolved,182.0,5
812,39,52,1,2021-01-11,2021-05-17,Archived,126.0,3
813,30,83,2,2021-02-08,2021-05-30,Resolved,111.0,1
814,15,90,1,2025-09-07,2026-02-24,Resolved,170.0,6
815,42,98,1,2025-01-29,2025-07-04,Resolved,156.0,7
816,36,78,5,2023-05-17,2023-09-22,Resolved,128.0,3
817,44,95,1,2022-08-14,2022-10-15,Resolved,62.0,6
818,2,76,5,2021-09-07,2021-11-06,Resolved,60.0,1
819,20,89,1,2023-05-10,2023-08-25,Resolved,107.0,6
820,19,17,3,2024-06-29,2024-09-29,Resolved,92.0,4
821,40,77,1,2021-08-16,,Pending,,4
822,20,5,3,2023-10-21,2024-03-03,Resolved,134.0,4
823,35,37,5,2021-02-03,2021-06-10,Resolved,127.0,3
824,14,65,4,2024-03-23,2024-09-17,Resolved,178.0,4
825,12,12,3,2021-10-22,2022-02-23,Resolved,124.0,3
826,17,44,3,2021-01-04,2021-05-01,Resolved,117.0,4
827,10,67,4,2022-05-08,2022-08-17,Resolved,101.0,4
828,35,42,3,2022-01-19,,Pending,,3
829,40,74,1,2021-06-25,2021-07-19,Resolved,24.0,3
830,22,81,5,2023-01-09,2023-05-05,Resolved,116.0,1
831,43,91,3,2023-12-14,2024-01-27,Resolved,44.0,3
832,44,72,2,2025-05-30,2025-09-05,Archived,98.0,5
833,47,58,1,2024-02-09,2024-11-03,Resolved,268.0,1
834,33,92,3,2025-11-24,2026-01-01,Resolved,38.0,5
835,34,82,3,2024-07-25,2025-01-06,Resolved,165.0,7
836,25,7,4,2023-02-04,2023-04-13,Resolved,68.0,8
837,45,88,1,2021-02-03,2021-06-30,Resolved,147.0,4
838,16,63,2,2021-05-19,2021-10-05,Resolved,139.0,1
839,12,38,2,2025-02-10,,Pending,,5
840,7,27,2,2021-08-01,,Pending,,5
841,1,42,2,2025-02-14,,Pending,,3
842,50,34,3,2021-10-01,2021-10-02,Resolved,1.0,2
843,16,84,3,2024-01-24,2024-06-06,Resolved,134.0,3
844,30,57,2,2024-08-09,2025-02-01,Resolved,176.0,7
845,37,27,2,2025-05-15,,Pending,,4
846,11,20,4,2024-11-25,2025-01-01,Resolved,37.0,7
847,43,35,1,2022-01-09,,Pending,,5
848,23,79,5,2021-05-10,,Pending,,3
849,29,96,5,2023-07-27,2024-01-03,Resolved,160.0,4
850,37,15,5,2022-02-17,2022-08-02,Resolved,166.0,6
851,34,10,5,2022-02-13,,Pending,,2
852,50,67,2,2022-10-09,2022-11-23,Archived,45.0,3
853,17,37,2,2023-11-22,2024-05-01,Resolved,161.0,6
854,41,64,1,2025-07-28,2025-10-25,Resolved,89.0,5
855,8,30,3,2022-06-03,2022-08-28,Resolved,86.0,5
856,26,92,3,2024-08-17,2024-11-01,Resolved,76.0,1
857,46,74,2,2023-01-02,,Pending,,1
858,40,47,1,2021-04-08,,Pending,,1
859,24,39,1,2022-11-11,2023-02-22,Resolved,103.0,4
860,41,34,2,2025-06-26,2026-02-14,Resolved,233.0,1
861,31,17,1,2025-12-27,2026-04-27,Resolved,121.0,3
862,5,96,1,2023-06-20,,Pending,,6
863,31,11,3,2023-03-03,2023-04-04,Resolved,32.0,7
864,20,90,3,2022-01-18,2022-10-09,Resolved,264.0,9
865,14,7,4,2023-10-16,2024-06-10,Resolved,238.0,6
866,14,93,5,2025-06-21,2025-08-01,Resolved,41.0,4
867,14,61,5,2025-06-29,2025-09-11,Resolved,74.0,2
868,25,56,3,2023-05-20,2023-09-02,Resolved,105.0,1
869,31,72,2,2024-05-18,2024-09-26,Archived,131.0,5
870,8,93,1,2022-01-05,2022-03-15,Resolved,69.0,3
871,11,26,1,2022-10-20,2023-02-21,Resolved,124.0,4
872,4,60,3,2022-11-03,,Pending,,3
873,49,98,2,2022-09-20,2022-11-06,Resolved,47.0,5
874,20,54,2,2025-01-09,2025-03-26,Resolved,76.0,6
875,14,96,4,2024-11-13,2025-04-06,Resolved,144.0,4
876,27,8,4,2023-07-05,2023-07-15,Resolved,10.0,1
877,13,38,5,2025-11-17,2026-03-02,Archived,105.0,2
878,8,77,3,2024-06-13,2024-09-24,Archived,103.0,9
879,26,84,4,2022-07-17,2022-09-19,Resolved,64.0,4
880,31,97,4,2025-06-09,2025-12-16,Archived,190.0,1
881,41,99,1,2021-06-03,,Pending,,1
882,3,100,4,2023-04-12,2023-07-08,Resolved,87.0,7
883,43,79,1,2025-06-29,,Pending,,3
884,5,95,2,2021-11-24,2022-05-05,Archived,162.0,2
885,8,90,4,2021-10-20,,Pending,,5
886,5,96,3,2024-10-20,,Pending,,3
887,39,16,2,2021-03-13,2021-06-09,Resolved,88.0,2
888,50,86,2,2022-04-29,,Pending,,4
889,9,38,5,2023-01-21,2023-07-13,Resolved,173.0,3
890,26,70,3,2024-03-07,2024-09-02,Resolved,179.0,7
891,22,25,4,2021-11-11,,Pending,,7
892,18,77,4,2023-01-30,2023-06-12,Resolved,133.0,5
893,50,22,3,2025-04-12,2025-07-23,Resolved,102.0,1
894,39,2,1,2021-10-09,2021-12-11,Resolved,63.0,4
895,47,35,1,2023-03-27,2023-06-29,Resolved,94.0,2
896,24,78,4,2022-07-25,2023-01-06,Resolved,165.0,2
897,50,85,1,2021-08-21,2022-01-26,Resolved,158.0,4
898,32,78,1,2022-01-17,2022-06-15,Resolved,149.0,1
899,49,13,4,2023-03-04,2023-08-07,Archived,156.0,3
900,50,12,3,2021-08-30,2021-10-28,Resolved,59.0,3
901,28,77,4,2022-06-18,,Pending,,2
902,36,35,2,2022-03-16,2022-08-10,Archived,147.0,6
903,14,60,4,2022-08-08,,Pending,,4
904,4,5,3,2023-10-03,2024-04-11,Resolved,191.0,3
905,31,74,4,2021-10-05,,Pending,,5
906,20,70,5,2023-07-15,2023-08-26,Resolved,42.0,2
907,45,17,3,2024-12-31,2025-05-04,Resolved,124.0,5
908,24,16,3,2021-06-29,,Pending,,1
909,38,41,3,2025-09-28,2026-04-01,Archived,185.0,1
910,25,1,3,2024-09-29,2025-05-05,Resolved,218.0,3
911,21,3,1,2021-05-13,2021-10-09,Resolved,149.0,4
912,12,71,4,2022-08-18,,Pending,,3
913,2,20,1,2025-10-10,2026-02-23,Resolved,136.0,1
